OBJECTID;Source_y;Source_x;Destination_y;Destination_x;xyear;Shape_Length;YEAR;DISTANCE
7799;49,012797999999997;2,550000000000000;6,165609836578360;1,254510045051570;2005;42,868070022696365;1/1/2005 0:00:00;5155,377322005926544
7800;14,508599999999999;121,019997000000004;13,157500000000001;123,734999999999999;2005;3,032631311304808;1/1/2005 0:00:00;328,411501034220464
7801;14,508599999999999;121,019997000000004;13,157500000000001;123,734999999999999;2005;3,032631311304808;1/1/2005 0:00:00;328,411501034220464
7802;14,508599999999999;121,019997000000004;13,157500000000001;123,734999999999999;2005;3,032631311304808;1/1/2005 0:00:00;328,411501034220464
7803;41,275278000000000;28,751944000000002;51,148102000000002;-0,190278000000000;2005;30,726883890189502;1/1/2005 0:00:00;2661,718503470560336
7804;40,898601532000001;29,309200286900001;51,148102000000002;-0,190278000000000;2005;31,387461476681953;1/1/2005 0:00:00;2727,168444295627069
7805;49,012797999999997;2,550000000000000;51,148102000000002;-0,190278000000000;2005;3,474481792094258;1/1/2005 0:00:00;305,817783941188850
7806;24,906500000000001;67,160797000000002;31,521600723266602;74,403602600097599;2005;9,812446317063499;1/1/2005 0:00:00;946,843450095489175
7807;24,906500000000001;67,160797000000002;31,521600723266602;74,403602600097599;2005;9,812446317063499;1/1/2005 0:00:00;946,843450095489175
7808;49,012797999999997;2,550000000000000;31,521600723266602;74,403602600097599;2005;75,733284457852875;1/1/2005 0:00:00;6850,131684898777166
7809;24,906500000000001;67,160797000000002;31,521600723266602;74,403602600097599;2005;9,812446317063499;1/1/2005 0:00:00;946,843450095489175
7810;41,275278000000000;28,751944000000002;31,521600723266602;74,403602600097599;2005;47,045345983035702;1/1/2005 0:00:00;4339,255263673298941
7811;49,012797999999997;2,550000000000000;51,470599999999997;-0,461941000000000;2005;3,888198984344112;1/1/2005 0:00:00;343,261209217813075
7812;41,275278000000000;28,751944000000002;51,470599999999997;-0,461941000000000;2005;31,097129438485574;1/1/2005 0:00:00;2694,597767869890504
7813;48,723333300000000;2,379444400000000;51,470599999999997;-0,461941000000000;2005;3,953142359099832;1/1/2005 0:00:00;356,086182920925808
7814;49,012797999999997;2,550000000000000;51,470599999999997;-0,461941000000000;2005;3,888198984344112;1/1/2005 0:00:00;343,261209217813075
7815;49,012797999999997;2,550000000000000;51,470599999999997;-0,461941000000000;2005;3,888198984344112;1/1/2005 0:00:00;343,261209217813075
7816;41,275278000000000;28,751944000000002;51,470599999999997;-0,461941000000000;2005;31,097129438485574;1/1/2005 0:00:00;2694,597767869890504
7817;48,723333300000000;2,379444400000000;51,470599999999997;-0,461941000000000;2005;3,953142359099832;1/1/2005 0:00:00;356,086182920925808
7818;48,723333300000000;2,379444400000000;51,470599999999997;-0,461941000000000;2005;3,953142359099832;1/1/2005 0:00:00;356,086182920925808
7819;24,906500000000001;67,160797000000002;51,470599999999997;-0,461941000000000;2005;74,591594123848367;1/1/2005 0:00:00;7008,297112081280829
7820;14,508599999999999;121,019997000000004;51,470599999999997;-0,461941000000000;2005;138,649191951887332;1/1/2005 0:00:00;13195,395977179385227
7821;41,275278000000000;28,751944000000002;51,470599999999997;-0,461941000000000;2005;31,097129438485574;1/1/2005 0:00:00;2694,597767869890504
7822;48,723333300000000;2,379444400000000;45,862800598144503;1,179440021514890;2005;3,102250235323080;1/1/2005 0:00:00;310,355491135572834
7823;49,012797999999997;2,550000000000000;-12,021900000000000;-77,114305000000002;2005;103,063975379686752;1/1/2005 0:00:00;10891,234593157776544
7824;49,012797999999997;2,550000000000000;-12,021900000000000;-77,114305000000002;2005;103,063975379686752;1/1/2005 0:00:00;10891,234593157776544
7825;49,012797999999997;2,550000000000000;45,445098999999999;9,276740000000000;2005;7,617576341022997;1/1/2005 0:00:00;668,737396856896567
7826;48,723333300000000;2,379444400000000;45,445098999999999;9,276740000000000;2005;7,639712432757618;1/1/2005 0:00:00;664,382422396247989
7827;49,012797999999997;2,550000000000000;45,445098999999999;9,276740000000000;2005;7,617576341022997;1/1/2005 0:00:00;668,737396856896567
7828;49,012797999999997;2,550000000000000;45,445098999999999;9,276740000000000;2005;7,617576341022997;1/1/2005 0:00:00;668,737396856896567
